evidence_id,artifact_type,provenance,source_path,run_relative_source_path,locator_type,locator,source_locator,source_object_id,source_sequence,source_turn,source_attempt,description,referenced_outputs_json,referenced_sections_json,referenced_outputs_sections,resolution_status
E-EVT-000232,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000232,mock-83265-81ed4937-evt-000232,mock-83265-81ed4937-evt-000232,232,18,,LLM_DECISION_RESPONSE event at sequence 232,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000233,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000233,mock-83265-81ed4937-evt-000233,mock-83265-81ed4937-evt-000233,233,18,,LLM_PUBLIC_MESSAGE event at sequence 233,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000234,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000234,mock-83265-81ed4937-evt-000234,mock-83265-81ed4937-evt-000234,234,18,,LLM_PRIVATE_THOUGHT event at sequence 234,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000235,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000235,mock-83265-81ed4937-evt-000235,mock-83265-81ed4937-evt-000235,235,18,,TURN_ENDED event at sequence 235,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000236,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000236,mock-83265-81ed4937-evt-000236,mock-83265-81ed4937-evt-000236,236,19,,TURN_STARTED event at sequence 236,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000237,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000237,mock-83265-81ed4937-evt-000237,mock-83265-81ed4937-evt-000237,237,19,,DICE_ROLLED event at sequence 237,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000238,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000238,mock-83265-81ed4937-evt-000238,mock-83265-81ed4937-evt-000238,238,19,,PLAYER_MOVED event at sequence 238,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000239,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000239,mock-83265-81ed4937-evt-000239,mock-83265-81ed4937-evt-000239,239,19,,CASH_CHANGED event at sequence 239,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000240,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000240,mock-83265-81ed4937-evt-000240,mock-83265-81ed4937-evt-000240,240,19,,LLM_DECISION_REQUESTED event at sequence 240,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000241,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000241,mock-83265-81ed4937-evt-000241,mock-83265-81ed4937-evt-000241,241,19,,LLM_DECISION_RESPONSE event at sequence 241,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000242,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000242,mock-83265-81ed4937-evt-000242,mock-83265-81ed4937-evt-000242,242,19,,LLM_PUBLIC_MESSAGE event at sequence 242,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000243,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000243,mock-83265-81ed4937-evt-000243,mock-83265-81ed4937-evt-000243,243,19,,LLM_PRIVATE_THOUGHT event at sequence 243,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000244,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000244,mock-83265-81ed4937-evt-000244,mock-83265-81ed4937-evt-000244,244,19,,PROPERTY_PURCHASED event at sequence 244,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000245,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000245,mock-83265-81ed4937-evt-000245,mock-83265-81ed4937-evt-000245,245,19,,CASH_CHANGED event at sequence 245,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000246,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000246,mock-83265-81ed4937-evt-000246,mock-83265-81ed4937-evt-000246,246,19,,LLM_DECISION_REQUESTED event at sequence 246,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000247,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000247,mock-83265-81ed4937-evt-000247,mock-83265-81ed4937-evt-000247,247,19,,LLM_DECISION_RESPONSE event at sequence 247,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000248,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000248,mock-83265-81ed4937-evt-000248,mock-83265-81ed4937-evt-000248,248,19,,LLM_PUBLIC_MESSAGE event at sequence 248,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000249,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000249,mock-83265-81ed4937-evt-000249,mock-83265-81ed4937-evt-000249,249,19,,LLM_PRIVATE_THOUGHT event at sequence 249,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000250,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000250,mock-83265-81ed4937-evt-000250,mock-83265-81ed4937-evt-000250,250,19,,TURN_ENDED event at sequence 250,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000251,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000251,mock-83265-81ed4937-evt-000251,mock-83265-81ed4937-evt-000251,251,20,,TURN_STARTED event at sequence 251,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000252,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000252,mock-83265-81ed4937-evt-000252,mock-83265-81ed4937-evt-000252,252,20,,DICE_ROLLED event at sequence 252,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000253,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000253,mock-83265-81ed4937-evt-000253,mock-83265-81ed4937-evt-000253,253,20,,PLAYER_MOVED event at sequence 253,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000254,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000254,mock-83265-81ed4937-evt-000254,mock-83265-81ed4937-evt-000254,254,20,,LLM_DECISION_REQUESTED event at sequence 254,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000255,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000255,mock-83265-81ed4937-evt-000255,mock-83265-81ed4937-evt-000255,255,20,,LLM_DECISION_RESPONSE event at sequence 255,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000256,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000256,mock-83265-81ed4937-evt-000256,mock-83265-81ed4937-evt-000256,256,20,,LLM_PUBLIC_MESSAGE event at sequence 256,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000257,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000257,mock-83265-81ed4937-evt-000257,mock-83265-81ed4937-evt-000257,257,20,,LLM_PRIVATE_THOUGHT event at sequence 257,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000258,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000258,mock-83265-81ed4937-evt-000258,mock-83265-81ed4937-evt-000258,258,20,,PROPERTY_PURCHASED event at sequence 258,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000259,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000259,mock-83265-81ed4937-evt-000259,mock-83265-81ed4937-evt-000259,259,20,,CASH_CHANGED event at sequence 259,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000260,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000260,mock-83265-81ed4937-evt-000260,mock-83265-81ed4937-evt-000260,260,20,,LLM_DECISION_REQUESTED event at sequence 260,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000261,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000261,mock-83265-81ed4937-evt-000261,mock-83265-81ed4937-evt-000261,261,20,,LLM_DECISION_RESPONSE event at sequence 261,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000262,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000262,mock-83265-81ed4937-evt-000262,mock-83265-81ed4937-evt-000262,262,20,,LLM_PUBLIC_MESSAGE event at sequence 262,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000263,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000263,mock-83265-81ed4937-evt-000263,mock-83265-81ed4937-evt-000263,263,20,,LLM_PRIVATE_THOUGHT event at sequence 263,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000264,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000264,mock-83265-81ed4937-evt-000264,mock-83265-81ed4937-evt-000264,264,20,,TURN_ENDED event at sequence 264,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-018-020""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000265,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000265,mock-83265-81ed4937-evt-000265,mock-83265-81ed4937-evt-000265,265,21,,TURN_STARTED event at sequence 265,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000266,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000266,mock-83265-81ed4937-evt-000266,mock-83265-81ed4937-evt-000266,266,21,,DICE_ROLLED event at sequence 266,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000267,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000267,mock-83265-81ed4937-evt-000267,mock-83265-81ed4937-evt-000267,267,21,,PLAYER_MOVED event at sequence 267,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000268,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000268,mock-83265-81ed4937-evt-000268,mock-83265-81ed4937-evt-000268,268,21,,CASH_CHANGED event at sequence 268,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000269,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000269,mock-83265-81ed4937-evt-000269,mock-83265-81ed4937-evt-000269,269,21,,CASH_CHANGED event at sequence 269,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000270,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000270,mock-83265-81ed4937-evt-000270,mock-83265-81ed4937-evt-000270,270,21,,RENT_PAID event at sequence 270,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000271,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000271,mock-83265-81ed4937-evt-000271,mock-83265-81ed4937-evt-000271,271,21,,LLM_DECISION_REQUESTED event at sequence 271,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000272,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000272,mock-83265-81ed4937-evt-000272,mock-83265-81ed4937-evt-000272,272,21,,LLM_DECISION_RESPONSE event at sequence 272,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000273,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000273,mock-83265-81ed4937-evt-000273,mock-83265-81ed4937-evt-000273,273,21,,LLM_PUBLIC_MESSAGE event at sequence 273,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000274,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000274,mock-83265-81ed4937-evt-000274,mock-83265-81ed4937-evt-000274,274,21,,LLM_PRIVATE_THOUGHT event at sequence 274,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
E-EVT-000275,event,frozen_source,run/events.jsonl,run/events.jsonl,event_id,mock-83265-81ed4937-evt-000275,mock-83265-81ed4937-evt-000275,mock-83265-81ed4937-evt-000275,275,21,,TURN_ENDED event at sequence 275,"[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]","[""RB-021-023""]","[""chronological_turn_review.md"",""review_packet.jsonl"",""case_studies.md""]",resolved
